Scott Derrickson,$465.7
John Singleton,$465.2
Peter Weir,$454.0
Roger Donaldson,$452.8
Cameron Crowe,$450.4
John Lee Hancock,$450.1
Tim Johnson,$449.7
Shane Black,$449.5
Paul Weitz,$449.0
Paul Verhoeven,$445.7
Chris Wedge,$445.5
Paul W.S. Anderson,$441.3
Harold Ramis,$435.7
Nick Stoller,$431.3
Jonathan Liebesman,$430.5
David Dobkin,$427.7
Taylor Hackford,$426.8
Robert Luketic,$421.0
Guillermo del Toro,$415.3
Martin Brest,$413.8
Alan J. Pakula,$413.8
Irvin Kershner,$411.6
Penny Marshall,$407.0
Curtis Hanson,$406.8
Ethan Coen,$402.5
Jennifer Lee,$400.7
Keenen Ivory Wayans,$400.2
Walter Hill,$395.0
Mel Brooks,$393.6
Rawson Marshall Thurber,$392.2
Jonathan Demme,$391.9
James L. Brooks,$391.5
Tim Hill,$387.8
Amy Heckerling,$384.0
Spike Lee,$379.8
Anne Fletcher,$377.8
David Frankel,$375.0
Seth Gordon,$372.9
Jon Chu,$369.4
Kevin Reynolds,$365.9
Andy Fickman,$365.6
Matthew Vaughn,$363.7
Jeff Tremaine,$356.3
Brad Silberling,$354.0
Kevin Costner,$348.4
Jim Abrahams,$348.0
Seth MacFarlane,$343.4
Peter Hyams,$341.8
James Gunn,$341.3
David Slade,$341.1
D.J. Caruso,$340.5
Brenda Chapman,$338.7
Chris Williams,$336.6
John Hughes,$329.5
Brian Robbins,$329.4
Ben Stiller,$324.0
Garth Jennings,$323.2
Lee Tamahori,$322.5
Alex Proyas,$321.0
Jaume Collet-Serra,$311.3
Baz Luhrmann,$309.9
Jennifer Yuh Nelson,$308.8
Nick Cassavetes,$308.7
Len Wiseman,$307.7
Brad Peyton,$307.4
Matt Reeves,$306.4
Malcolm D. Lee,$301.7
Danny Boyle,$300.0
Tom Hooper,$299.2
Harald Zwart,$297.9
Lawrence Kasdan,$297.7
Olivier Megaton,$297.5
Alan Taylor,$296.1
Bob Peterson,$293.0
Michael Lembeck,$291.8
John Carpenter,$288.5
Gus Van Sant,$287.9
Alejandro Gonzрlez Iырrritu,$287.1
Randall Wallace,$286.2
Luc Besson,$285.9
Catherine Hardwicke,$285.1
Joseph Ruben,$282.7
Jason Reitman,$282.5
Christopher McQuarrie,$281.2
Robert Altman,$277.7
Tate Taylor,$275.8
Neil Jordan,$275.7
Robert Redford,$274.8
Steven Brill,$274.5
Neil Burger,$270.4
Mark Steven Johnson,$269.3
Dan Scanlon,$268.5
Larry Charles,$261.8
Anthony Minghella,$261.2
Joseph Kosinski,$261.2
Ben Affleck,$258.9
John Madden,$257.5
Stephen Frears,$256.0
Warren Beatty,$255.9
Gary Winick,$255.2
Frank Marshall,$252.6
Alexander Payne,$251.9
Darren Aronofsky,$251.4
Sean Anders,$250.2
Charles Shyer,$249.7
Don Hall,$249.2
Michael Patrick King,$248.0
Gabriele Muccino,$247.9
Stephen Hopkins,$247.9
Dean Parisot,$245.6
Ken Kwapis,$244.0
Ron Underwood,$243.2
Brian Helgeland,$242.6
John Moore,$242.5
Steve Oedekerk,$241.5
Robert Stromberg,$241.4
Stanley Kubrick,$241.2
Neill Blomkamp,$240.3
Mark Andrews,$237.3
P.J. Hogan,$235.0
James Foley,$232.6
Robert Benton,$231.8
Wes Anderson,$231.8
David R. Ellis,$231.1
Don Bluth,$230.9
Darren Lynn Bousman,$230.8
Thomas Carter,$226.1
Tarsem,$224.3
Simon Wells,$222.5
Boaz Yakin,$221.9
Jimmy Hayward,$220.8
Danny DeVito,$220.6
Frank Darabont,$218.5
Tom Dey,$217.4
Will Gluck,$217.3
Kirk De Micco,$217.3
Terry Gilliam,$216.0
Mimi Leder,$215.2
John Whitesell,$213.5
Joe Roth,$213.2
Gregory Hoblit,$213.1
Theodore Melfi,$213.0
Denis Villeneuve,$211.8
Peter Chelsom,$211.0
Kathryn Bigelow,$210.8
Rupert Wyatt,$210.5
Michael Caton-Jones,$210.2
Simon J. Smith,$210.0
Joe Wright,$209.2
Dominic Sena,$208.9
Kevin Smith,$206.7
Thor Freudenthal,$205.6
Kenny Ortega,$205.0
Richard Linklater,$203.0
Tony Gilroy,$202.8
Josh Gordon,$201.1
Will Speck,$201.1
Jake Kasdan,$200.6
Timur Bekmambetov,$200.4
Henry Joost,$199.8
Ariel Schulman,$199.8
Allen Hughes,$198.5
George Clooney,$197.9
Rupert Sanders,$194.5
Luke Greenfield,$193.8
Morten Tyldum,$192.5
Greg Mottola,$191.9
Brad Lewis,$191.5
Michael Moore,$191.2
George Tillman Jr.,$190.5
Jean-Jacques Annaud,$188.6
David Bowers,$185.9
Baltasar Kormakur,$185.6
Henry Selick,$184.7
Elizabeth Banks,$184.3
Wes Ball,$184.1
Gavin O'Connor,$182.9
Kirk Jones,$182.0
Pierre Morel,$180.9
Andrzej Bartkowiak,$179.4
Scott Hicks,$178.9
Albert Hughes,$178.8
Aaron Seltzer,$177.4
Marcus Nispel,$177.1
Joe Carnahan,$175.1
Peter Hewitt,$171.9
Sam Fell,$171.5
David Twohy,$169.2
Jay Russell,$168.8
Mikael Hafstrom,$166.3
Lee Daniels,$165.3
Jordan Vogt-Roberts,$165.2
Damien Chazelle,$164.2
Glenn Ficarra,$163.3
John Requa,$163.3
Paul Tibbitt,$163.0
Michel Gondry,$162.4
James Wong,$160.7
Roger Kumble,$158.9
Ruben Fleischer,$158.6
Daniel Espinosa,$157.2
Barry Cook,$156.7
Rob Bowman,$154.2
Clark Johnson,$153.2
Jason Moore,$152.0
Ronny Yu,$151.4
Michael Hoffman,$151.1
Neil LaBute,$149.2
David Gordon Green,$148.4
Spike Jonze,$148.2
Michael Lehman,$148.1
Steve Pink,$147.6
Roman Polanski,$147.2
Jonathan Levine,$146.5
Alex Kendrick,$145.9
Carl Franklin,$145.8
Jim Sheridan,$143.7
Fede Alvarez,$143.5
Iain Softley,$139.2
Jon Lucas,$138.9
Scott Moore,$138.9
Peter Lord,$137.9
Barbet Schroeder,$136.7
James DeMonaco,$136.4
Forest Whitaker,$136.2
Martha Coolidge,$135.7
Chad Stahelski,$135.0
Paul Thomas Anderson,$131.6
Zhang Yimou,$130.6
Stephen Daldry,$129.7
Gil Kenan,$129.0
Jason Friedberg,$128.8
Ryan Coogler,$125.9
Michael Sucsy,$125.0
Josh Boone,$125.0
James McTeigue,$124.6
Bill Duke,$124.6
Rob Zombie,$123.3
Jay Chandrasekhar,$123.0
Richard LaGravenese,$122.8
John Schultz,$122.4
Dave Green,$121.0
Josh Trank,$120.7
John R. Leonetti,$120.2
Irwin Winkler,$118.0
Angelina Jolie,$116.5
Bennett Miller,$116.5
Noam Murro,$116.1
Frederik Du Chau,$116.0
David S. Goyer,$115.7
David Koepp,$114.1
Craig Gillespie,$114.1
John Erick Dowdle,$113.9
Mark Neveldine,$113.8
Brian Taylor,$113.8
Scott Waugh,$113.6
Scott Cooper,$113.4
William Brent Bell,$112.2
Burr Steers,$111.0
Andrew Niccol,$110.8
Will Finn,$109.4
Denzel Washington,$109.0
Victor Salva,$108.4
Oren Peli,$107.9
Frank Miller,$107.7
Evan Goldberg,$107.6
Seth Rogen,$107.6
Duncan Jones,$107.1
Andrew Fleming,$106.6
Dean Israelite,$105.4
Miguel Arteta,$104.2
James Ivory,$103.8
Peter Hedges,$102.0
Michael Cimino,$101.0
Alejandro Amenabar,$99.7
Steven Quale,$99.2
David Lynch,$98.1
Niki Caro,$96.8
Beeban Kidron,$96.1
Patrick Lussier,$95.3
Jon Hurwitz,$95.1
Hayden Schlossberg,$95.1
Edgar Wright,$94.7
Bille Woodruff,$93.7
Eli Roth,$93.3
Brad Furman,$92.8
Tom Vaughan,$92.6
John Luessenhop,$92.5
Jean-Pierre Jeunet,$92.5
Nimrзd Antal,$91.0
Etan Cohen,$90.4
Klay Hall,$90.3
Callie Khouri,$90.3
Julie Anne Robinson,$89.4
Tod Williams,$88.7
Ryan Murphy,$87.6
Scott Charles Stewart,$86.7
David Wain,$85.8
Pete Travis,$85.7
Trey Parker,$85.4
Mike Judge,$85.2
Jodie Foster,$84.5
Thomas Bezucha,$83.8
Mira Nair,$83.6
Paul Haggis,$83.5
Ernest R. Dickerson,$83.5
Craig Brewer,$83.4
Mike Binder,$83.3
John Stockwell,$83.2
David Soren,$83.0
Kevin Macdonald,$81.8
Charles Stone III,$81.3
Gina Prince-Bythewood,$79.8
Richard Loncraine,$78.4
Jean-Marc Vallee,$78.2
Paul King,$76.3
Chris Rock,$76.0
Sofia Coppola,$73.1
Rick Famuyiwa,$72.7
Frederik Du Chou,$72.3
Rian Johnson,$72.1
Andres Muschietti,$71.6
Steven Zaillian,$71.2
Tom McCarthy,$70.4
Mike McCoy,$70.0
Nima Nourizadeh,$69.2
Michael Tiddes,$69.1
John Dahl,$68.9
Stephen Gaghan,$68.8
Tom Tykwer,$68.2
Terrence Malick,$67.5
Gregory Jacobs,$66.9
Pedro Almodovar,$64.7
Sean McNamara,$64.7
Jeremy Garelick,$64.5
Peter Lepeniotis,$64.3
Mark Pellington,$64.2
Jeff Wadlow,$63.7
Greg Strause,$63.2
Mike Flanagan,$62.8
Roberto Benigni,$62.5
George Nolfi,$62.5
Jonathan Dayton,$62.4
Valerie Faris,$62.4
Mars Marlind,$62.3
Bjorn Stein,$62.3
Zach Braff,$62.1
Salim Akil,$61.7
Tom Hanks,$61.5
Albert Brooks,$61.4
Dinesh D'Souza,$61.0
Steve McQueen (II),$60.7
John Hillcoat,$60.1
Gregory Nava,$60.0
David Mamet,$60.0
Paul Schrader,$59.9
Christopher Spencer,$59.7
Brad Anderson,$59.6
John Herzfeld,$59.2
Jose Padilha,$59.0
Akiva Schaffer,$58.9
Jonathan M. Goldstein,$58.9
Christophe Gans,$58.2
Gillian Armstrong,$57.9
Geoffrey Sax,$57.8
Kimberly Peirce,$57.7
Cal Brunker,$57.0
Kenneth Lonergan,$56.9
Jane Campion,$56.8
Gary Shore,$56.3
John Wells,$55.8
Tommy Wirkola,$55.8
Billy Ray,$55.6
Kevin Munroe,$55.3
Greg Berlanti,$55.1
Fred Wolf,$54.8
James Watkins,$54.4
R.J. Cutler,$54.3
Anton Corbijn,$53.7
Sam Miller,$52.5
Julie Taymor,$52.5
Ava DuVernay,$52.4
Leigh Whannell,$52.2
Tom Brady,$51.0
David Seltzer,$50.9
Stiles White,$50.9
Graham Annable,$50.8
Anthony Stacchi,$50.8
Ole Bornedal,$50.6
Jorge R. Gutierrez,$50.2
Rod Lurie,$49.8
Bruce A. Evans,$49.7
Travis Knight,$48.0
John Sullivan,$47.9
John Crowley,$47.1
Tim Robbins,$46.7
Sarah Smith,$46.5
Christopher Guest,$45.7
Michel Hazanavicius,$45.1
Dan Bradley,$44.8
Elizabeth Allen (II),$44.8
Don Roos,$44.0
Diane Keaton,$44.0
Karyn Kusama,$43.9
Shana Feste,$43.8
Derek Cianfrance,$43.7
Chris Kentis,$43.4
David Leitch,$43.0
Ric Roman Waugh,$42.9
Davis Guggenheim,$42.9
Michael Dougherty,$42.7
Drew Goddard,$42.1
Courtney Solomon,$42.0
Morgan Spurlock,$41.5
Todd Field,$41.4
Ken Scott,$41.2
Mike Leigh,$41.2
Daniel Stamm,$41.0
George Gallo,$41.0
Chris Stokes,$40.5
Nicole Holofcener,$40.5
Adam Wingard,$39.6
Steven Antin,$39.4
Patrick Hughes,$39.3
Oliver Parker,$38.8
Michael Radford,$38.5
Carl Rinsch,$38.4
James Gray,$38.0
Todd Graff,$37.8
Hayao Miyazaki,$37.4
Nicolas Winding Refn,$37.3
Christian E. Christiansen,$37.3
Steven Lisberger,$37.2
Camille Delamarre,$36.4
Neil Nightingale,$36.1
Robert Lorenz,$35.8
Justin Chadwick,$35.5
Jake Schreier,$35.3
Peter Landesman,$35.2
Daniel Barnz,$35.1
Scott Speer,$35.1
Todd Strauss-Schulson,$35.1
Jeff Nichols,$34.8
Douglas McGrath,$34.8
Mark Romanek,$34.0
Ari Sandel,$34.0
Drew Dowdle,$33.6
Allen Coulter,$33.5
Jason Winer,$33.0
Jim Jarmusch,$32.6
Joshua Michael Stern,$32.4
Adam Brooks,$32.4
Dan Gilroy,$32.4
Susanna White,$32.2
Jim Field Smith,$32.0
Mark Tonderai,$31.6
Joe Nussbaum,$31.5
Philip Kaufman,$31.2
Scott Frank,$30.9
Stephan Elliot,$30.4
Andrew Erwin,$30.2
Jon Erwin,$30.2
J.A. Bayona,$29.9
Juan Carlos Fresnadillo,$29.0
Noah Baumbach,$28.9
Ed Harris,$28.8
Greg Coolidge,$28.4
David Gelb,$28.4
Whit Stillman,$28.3
Jesse Peretz,$28.2
Lone Scherfig,$27.8
Peter Medak,$27.2
Jessica Bendinger,$26.9
Leon Ichaso,$26.5
Lisa Cholodenko,$26.4
Tomas Alfredson,$26.3
Tom Gormican,$26.1
Craig Mazin,$25.9
Alex Garland,$25.4
Gary McKendry,$25.1
Erik White,$24.7
Joseph Gordon-Levitt,$24.5
John Gray,$24.1
Troy Nixey,$24.0
Christian Alvart,$23.6
Alister Grierson,$23.2
Ice Cube,$23.0
Wally Pfister,$23.0
Uwe Boll,$22.6
Don Scardino,$22.5
Mark Brown,$22.4
Justin Zackham,$21.8
Chris Gorak,$21.5
Richard Glatzer,$21.3
Wash Westmoreland,$21.3
Robert Duvall,$20.9
Nick Hurran,$20.8
James D. Stern,$20.4
Nanette Burstein,$20.2
Tom Ford,$19.8
Kurt Wimmer,$19.7
Michael Winterbottom,$19.7
Sean Penn,$19.2
Andrew Dominik,$19.2
Stuart Beattie,$19.1
Michael Goldenberg,$19.0
Ross Katz,$18.7
Asger Leth,$18.7
Ricky Gervais,$18.5
Dustin Hoffman,$18.4
Jorma Taccone,$18.2
Werner Herzog,$17.9
Rob Hardy,$17.8
Jeff Schaffer,$17.8
Stephen Chbosky,$17.7
Michael J. Bassett,$17.5
Vincenzo Natali,$17.5
J.C. Chandor,$17.4
Pablo Larrain,$17.3
Wayne Kramer,$15.6
Susannah Grant,$15.5
Ed Gass-Donnelly,$15.2
Michael Haneke,$15.1
Trish Sie,$14.9
Stanley Tucci,$14.7
Alejandro Monteverde,$14.6
Marcus Dunstan,$14.6
Vic Armstrong,$14.0
Mark Mylod,$14.0
Cary Fukunaga,$13.9
David Palmer,$13.7
Julian Schnabel,$13.7
Wong Kar Wai,$13.1
Drew Barrymore,$13.0
Jee-woon Kim,$12.9
Benh Zeitlin,$12.8
Mike Mills,$12.8
Laura Lau,$12.8
Akiva Goldsman,$12.6
John Curran,$12.5
Alex Kurtzman,$12.4
Adam Rifkin,$12.2
Jay Duplass,$12.1
Mark Duplass,$11.9
Brian Koppelman,$11.7
David Levien,$11.7
Heitor Dhalia,$11.7
Brian Klugman,$11.5
Lee Sternthal,$11.5
Lorene Scafaria,$11.3
Michael Roskam,$10.9
Michael Dowse,$10.5
Ryan Fleck,$10.3
James Ponsoldt,$10.3
Errol Morris,$10.0
Todd Solondz,$9.8
Josh Schwartz,$9.4
Sylvain Chomet,$9.2
Benson Lee,$9.2
John Michael McDonagh,$9.0
Taika Waititi,$8.9
John Pogue,$8.5
Dan St. Pierre,$8.5
Jason Bateman,$8.0
Nicholas Jarecki,$7.9
Anna Boden,$7.6
Tommy Lee Jones,$7.5
Sarah Polley,$7.4
John Cameron Mitchell,$7.3
Charlie Kaufman,$6.8
Atom Egoyan,$6.8
Gareth Evans,$6.7
Sacha Gervasi,$6.7
Debra Granik,$6.6
David Schwimmer,$6.1
Marc Abraham,$6.1
Craig Johnson,$5.9
Gilbert Adler,$5.8
Charles Ferguson,$5.8
Pieter Jan Brugge,$5.8
George Hickenlooper,$5.7
Dean Wright,$5.7
Sngmoo Lee,$5.7
Dan Fogelman,$5.6
Diego Luna,$5.6
Jacques Audiard,$5.4
Richard Wenk,$5.4
Jez Butterworth,$5.1
Julie Delpy,$5.1
Todd Lincoln,$4.9
Denise Di Novi,$4.8
Philippe Falardeau,$4.7
Miranda July,$4.5
Russell Crowe,$4.2
Helen Hunt,$3.7
Christopher B. Landon,$3.7
Andrew Jarecki,$3.7
Michael Cuesta,$3.7
Xavier Dolan,$3.6
Jeremy Saulnier,$3.5
Rowan Joffe,$3.5
Kelly Reichardt,$3.5
Christopher Hampton,$3.4
Lynn Shelton,$3.2
Gillian Robespierre,$3.1
Damian Szifron,$3.1
Lake Bell,$3.0
Clark Gregg,$2.9
Keith Gordon,$2.8
Dustin Marcellino,$2.8
Robert B. Weide,$2.8
Gregory Levasseur,$2.8
Vincent Gallo,$2.7
Zal Batmanglij,$2.7
Dan Ireland,$2.6
Don Cheadle,$2.6
James Vanderbilt,$2.5
Claire Denis,$2.3
Eran Creevy,$2.3
David Hare,$2.3
Oren Moverman,$2.2
Lynne Ramsay,$2.2
David Michod,$2.2
Tom DiCillo,$2.2
Joseph Cedar,$2.1
Gregg Araki,$2.0
Jonas Cuaron,$2.0
Ralph Fiennes,$2.0
Adam Del Deo,$1.8
Mike White,$1.5
Joachim Ronning,$1.5
Espen Sandberg,$1.5
Steven Knight,$1.4
Gaspar Noe,$1.4
Mike Cahill,$1.3
Leslye Headland,$1.3
Chris Terrio,$1.2
Bob Yari,$1.1
Rodrigo Cortes,$1.1
Jim Wilson,$1.1
John Krasinski,$1.1
Michael Mayer,$1.0
Joe Cornish,$1.0
Prabhu Dheva,$919k
Paul Newman,$896k
Vera Farmiga,$842k
Kirby Dick,$831k
William Nicholson,$785k
Ethan Hawke,$775k
Azazel Jacobs,$756k
Jacob Aaron Estes,$668k
Sebastián Silva,$656k
David Chase,$611k
Madonna,$606k
Ned Benson,$588k
Shane Salerno,$584k
James Keach,$581k
Natalie Portman,$572k
Alan Rickman,$558k
Ewan McGregor,$544k
Josh Radnor,$543k
Philip Seymour Hoffman,$542k
Joe Swanberg,$521k
Hossein Amini,$507k
Bobcat Goldthwait,$475k
Roman Coppola,$460k
Casey Affleck,$409k
Steve Conrad,$409k
Alex Ross Perry,$402k
David Duchovny,$389k
Spencer Susser,$383k
Ti West,$348k
Michael Keaton,$348k
John Ridley,$346k
Josh Sternfeld,$319k
Jeremy Brock,$240k
Robert D. Siegel,$235k
Guillermo Arriaga,$233k
Dan Harris,$229k
Mike Myers,$213k
Ed Solomon,$210k
Jamie Linden,$203k
Jordan Roberts,$194k
Edward Burns,$188k
John Slattery,$170k
Zak Penn,$153k
Malcolm Venville,$142k
Jackie Chan,$136k
Luke Wilson,$127k
Kiefer Sutherland,$109k
James Franco,$105k
Keanu Reeves,$100k
Kevin Bacon,$97.4k
Tim Allen,$88.3k
Don Hahn,$80.7k
Anthony Hopkins,$78.0k
John August,$63.2k
Melisa Wallack,$62.6k
William H. Macy,$58.3k
Peter Tolan,$57.3k
Goro Miyazaki,$48.5k
Ryan Gosling,$45.4k
Melanie Laurent,$42.3k
Matthew Lillard,$41.5k
Chris Evans,$37.2k
Nicolas Cage,$30.0k
William Monahan,$24.3k
Geoffrey Fletcher,$17.2k
Lonzo Nzekwe,$15.8k
Billy Bob Thornton,$14.8k
Stewart Wade,$13.9k
Mark Ruffalo,$13.8k
Michele Mulroney,$13.5k
Kieran Mulroney,$13.5k
Dustin Lance Black,$12.7k
Ryan Piers Williams,$11.8k
Ernie Barbarash,$11.8k
Nia Vardalos,$11.0k
Courteney Cox,$11.0k
Thomas Lennon & Ben Garant,$8.8k
Greta Gerwig,$5.4k
Famke Janssen,$5.0k
