Anna Faris,$1516.5
Cedric the Entertainer,$1509.2
Kate Winslet,$1484.4
Helen Mirren,$1484.4
Kellan Lutz,$1482.8
Taylor Lautner,$1482.2
Jeff Goldblum,$1476.5
Luke Evans,$1475.2
Ian McDiarmid,$1474.8
Leslie Mann,$1474.8
Kevin Kline,$1462.8
Benedict Cumberbatch,$1461.9
Lupita Nyong'o,$1458.4
Al Pacino,$1457.3
Pierce Brosnan,$1455.3
Rose Byrne,$1455.1
Aaron Eckhart,$1450.1
Jason Statham,$1446.8
Patrick Stewart,$1445.7
Kevin Hart,$1443.7
Chris 'Ludacris' Bridges,$1433.2
Michelle Pfeiffer,$1431.1
Martin Freeman,$1429.7
Famke Janssen,$1428.6
Susan Sarandon,$1426.3
Kevin Spacey,$1422.0
Carla Gugino,$1419.1
Richard Gere,$1409.0
Dakota Fanning,$1408.2
Gerard Butler,$1401.0
Terrence Howard,$1399.0
Kevin James,$1390.0
Ashley Greene,$1368.8
Glenn Close,$1361.1
William Hurt,$1360.5
Billy Crystal,$1358.6
Matthew Broderick,$1351.7
Tom Hiddleston,$1347.5
Sacha Baron Cohen,$1345.9
Jon Favreau,$1345.2
Josh Gad,$1341.6
Colin Farrell,$1339.0
Oscar Isaac,$1338.0
Chris Pine,$1337.8
Josh Duhamel,$1336.1
Cuba Gooding Jr.,$1335.0
Frances McDormand,$1330.9
Sam Worthington,$1329.2
Jena Malone,$1320.8
Viola Davis,$1315.9
Ian Holm,$1307.6
Frank Grillo,$1304.5
Jackson Rathbone,$1302.5
Cary Elwes,$1298.6
Common,$1292.8
Martin Lawrence,$1291.0
Tilda Swinton,$1281.0
Tom Hardy,$1275.5
Jennifer Lopez,$1254.4
William H. Macy,$1246.2
Diane Keaton,$1239.2
Jeremy Irons,$1239.0
Catherine Zeta-Jones,$1229.3
Rachel Weisz,$1226.5
Jesse Eisenberg,$1221.8
Irrfan Khan,$1221.3
Guy Pearce,$1212.5
Albert Brooks,$1208.3
Tom Wilkinson,$1207.2
Michael Fassbender,$1205.4
Michael Clarke Duncan,$1201.7
Renee Zellweger,$1192.5
Russell Brand,$1187.4
Marion Cotillard,$1183.2
Bryan Cranston,$1176.6
Alfred Molina,$1173.7
Mads Mikkelsen,$1171.7
Jack Davenport,$1167.9
Ray Stevenson,$1166.8
Sebastian Stan,$1158.2
Jordana Brewster,$1157.8
John Cusack,$1157.6
Jessica Chastain,$1156.9
Liev Schreiber,$1155.2
Thomas Haden Church,$1154.4
Meg Ryan,$1151.7
Gal Gadot,$1151.3
Greg Kinnear,$1148.1
Isla Fisher,$1134.8
Justin Bartha,$1134.0
Mark Strong,$1133.6
Ed Helms,$1131.7
Colin Firth,$1128.8
Chiwetel Ejiofor,$1127.5
Craig T. Nelson,$1122.1
Christopher Mintz-Plasse,$1118.9
Christina Applegate,$1117.1
Jim Broadbent,$1112.7
Melissa McCarthy,$1111.6
Brendan Fraser,$1105.6
Abigail Breslin,$1103.9
Rosario Dawson,$1102.2
Megan Fox,$1098.9
Mila Kunis,$1098.4
Taraji P. Henson,$1093.5
Elizabeth Olsen,$1089.8
Anton Yelchin,$1087.4
Holly Hunter,$1087.1
Kim Basinger,$1085.0
Paul Newman,$1082.0
James McAvoy,$1080.0
Jay Baruchel,$1074.4
Edward Norton,$1071.7
Kiefer Sutherland,$1070.5
Jamie Lee Curtis,$1064.4
Billy Bob Thornton,$1056.8
Sam Rockwell,$1054.2
Jodie Foster,$1051.8
Kate Beckinsale,$1045.5
Emily Blunt,$1045.1
Ashley Judd,$1044.2
Val Kilmer,$1041.3
Julia Stiles,$1041.3
Lucy Liu,$1038.3
Eric Bana,$1029.2
Monica Bellucci,$1027.9
Demi Moore,$1025.3
Tyler Perry,$1022.0
Octavia Spencer,$1016.9
Joaquin Phoenix,$1013.2
